transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,channel
TXN_002321,CUST_0492,PROD_EXH_015,2024-12-26,1,15.09,15.09,In-store
TXN_002322,CUST_0232,PROD_ART_001,2024-07-14,1,72.07,72.07,In-store
TXN_002323,CUST_0590,PROD_ART_028,2024-09-27,1,54.74,54.74,Online
TXN_002324,CUST_0466,PROD_MER_009,2024-07-08,1,23.54,23.54,In-store
TXN_002325,CUST_0075,PROD_EXH_009,2024-09-03,4,26.54,106.16,In-store
TXN_002326,CUST_0529,PROD_EXH_017,2024-04-18,2,42.22,84.44,Online
TXN_002327,CUST_0412,PROD_EXH_048,2024-03-20,4,39.01,156.04,In-store
TXN_002328,CUST_0562,PROD_ART_024,2024-06-26,1,77.95,77.95,In-store
TXN_002329,CUST_0765,PROD_EXH_034,2024-05-06,3,36.07,108.21,In-store
TXN_002330,CUST_0466,PROD_MER_043,2024-10-05,2,31.64,63.28,Online
TXN_002331,CUST_0710,PROD_ART_018,2024-04-02,1,48.18,48.18,In-store
TXN_002332,CUST_0220,PROD_ART_039,2024-11-13,1,68.7,68.7,In-store
TXN_002333,CUST_0517,PROD_EXH_018,2024-01-18,1,23.3,23.3,Online
TXN_002334,CUST_0222,PROD_ART_020,2024-10-27,1,32.01,32.01,In-store
TXN_002335,CUST_0053,PROD_MER_046,2024-10-27,1,30.16,30.16,In-store
TXN_002336,CUST_0427,PROD_EXH_015,2024-05-01,3,15.09,45.27,In-store
TXN_002337,CUST_0112,PROD_MER_006,2024-10-24,1,34.6,34.6,In-store
TXN_002338,CUST_0679,PROD_EXH_001,2024-01-13,1,28.04,28.04,Online
TXN_002339,CUST_0411,PROD_MER_044,2024-12-28,1,21.4,21.4,In-store
TXN_002340,CUST_0459,PROD_MER_038,2024-10-07,2,31.59,63.18,Online
TXN_002341,CUST_0533,PROD_ART_019,2024-08-06,1,75.49,75.49,Online
TXN_002342,CUST_0131,PROD_ART_035,2024-06-19,3,73.25,219.75,In-store
TXN_002343,CUST_0558,PROD_LIM_009,2024-11-21,1,261.7,261.7,In-store
TXN_002344,CUST_0106,PROD_MER_043,2024-10-07,2,31.64,63.28,In-store
TXN_002345,CUST_0137,PROD_EXH_026,2024-05-08,2,28.89,57.78,In-store
TXN_002346,CUST_0556,PROD_EXH_016,2024-09-16,1,29.17,29.17,Online
TXN_002347,CUST_0023,PROD_EXH_019,2024-11-28,1,28.51,28.51,In-store
TXN_002348,CUST_0353,PROD_EXH_010,2024-10-01,3,44.12,132.36,In-store
TXN_002349,CUST_0391,PROD_LIM_034,2024-08-04,1,728.56,728.56,In-store
TXN_002350,CUST_0411,PROD_MER_031,2024-05-25,1,31.75,31.75,In-store
TXN_002351,CUST_0796,PROD_MER_044,2024-04-03,1,21.4,21.4,Online
TXN_002352,CUST_0455,PROD_EXH_013,2024-07-10,4,23.07,92.28,In-store
TXN_002353,CUST_0725,PROD_ART_008,2024-08-10,1,66.76,66.76,Online
TXN_002354,CUST_0436,PROD_MER_013,2024-06-23,1,21.01,21.01,In-store
TXN_002355,CUST_0527,PROD_ART_042,2024-04-08,4,56.53,226.12,In-store
TXN_002356,CUST_0615,PROD_EXH_024,2024-10-28,1,16.48,16.48,In-store
TXN_002357,CUST_0473,PROD_EXH_047,2024-08-24,1,18.43,18.43,Online
TXN_002358,CUST_0797,PROD_EXH_038,2024-06-23,1,41.47,41.47,Online
TXN_002359,CUST_0263,PROD_EXH_038,2024-09-03,1,41.47,41.47,In-store
TXN_002360,CUST_0420,PROD_MER_043,2024-03-27,1,31.64,31.64,Online
TXN_002361,CUST_0646,PROD_EXH_027,2024-09-27,2,21.56,43.12,In-store
TXN_002362,CUST_0162,PROD_EXH_005,2024-03-27,1,33.94,33.94,Online
TXN_002363,CUST_0725,PROD_ART_044,2024-10-15,1,37.11,37.11,In-store
TXN_002364,CUST_0108,PROD_MER_009,2024-11-26,1,23.54,23.54,In-store
TXN_002365,CUST_0448,PROD_MER_019,2024-10-05,1,24.57,24.57,In-store
TXN_002366,CUST_0597,PROD_ART_008,2024-11-28,1,66.76,66.76,In-store
TXN_002367,CUST_0215,PROD_MER_031,2024-01-15,1,31.75,31.75,In-store
TXN_002368,CUST_0300,PROD_ART_042,2024-07-27,1,56.53,56.53,Online
TXN_002369,CUST_0072,PROD_ART_044,2024-02-07,2,37.11,74.22,In-store
TXN_002370,CUST_0551,PROD_EXH_026,2024-08-22,1,28.89,28.89,Online
TXN_002371,CUST_0486,PROD_EXH_011,2024-10-13,2,23.15,46.3,In-store
TXN_002372,CUST_0438,PROD_ART_046,2024-05-09,1,75.03,75.03,In-store
TXN_002373,CUST_0435,PROD_MER_030,2024-10-15,1,18.84,18.84,In-store
TXN_002374,CUST_0463,PROD_ART_021,2024-05-22,1,78.5,78.5,Online
TXN_002375,CUST_0721,PROD_EXH_039,2024-09-11,1,36.42,36.42,In-store
TXN_002376,CUST_0233,PROD_EXH_048,2024-03-28,1,39.01,39.01,In-store
TXN_002377,CUST_0580,PROD_EXH_041,2024-07-05,1,39.71,39.71,In-store
TXN_002378,CUST_0134,PROD_MER_046,2024-12-09,1,30.16,30.16,In-store
TXN_002379,CUST_0222,PROD_EXH_016,2024-12-14,1,29.17,29.17,In-store
TXN_002380,CUST_0428,PROD_MER_014,2024-04-10,1,30.67,30.67,In-store
TXN_002381,CUST_0393,PROD_LIM_008,2024-12-07,1,548.17,548.17,In-store
TXN_002382,CUST_0118,PROD_EXH_024,2024-09-03,1,16.48,16.48,In-store
TXN_002383,CUST_0277,PROD_MER_033,2024-05-07,1,11.44,11.44,In-store
TXN_002384,CUST_0157,PROD_EXH_012,2024-05-23,2,37.31,74.62,In-store
TXN_002385,CUST_0468,PROD_MER_011,2024-07-02,1,23.54,23.54,In-store
TXN_002386,CUST_0436,PROD_ART_034,2024-06-17,1,27.65,27.65,In-store
TXN_002387,CUST_0748,PROD_EXH_044,2024-04-03,1,16.53,16.53,Online
TXN_002388,CUST_0134,PROD_EXH_005,2024-07-17,1,33.94,33.94,Online
TXN_002389,CUST_0548,PROD_EXH_020,2024-03-14,1,29.09,29.09,Online
TXN_002390,CUST_0123,PROD_EXH_018,2024-04-24,1,23.3,23.3,In-store
TXN_002391,CUST_0434,PROD_MER_038,2024-04-25,1,31.59,31.59,In-store
TXN_002392,CUST_0143,PROD_EXH_012,2024-06-12,4,37.31,149.24,In-store
TXN_002393,CUST_0400,PROD_ART_021,2024-08-30,1,78.5,78.5,Online
TXN_002394,CUST_0015,PROD_ART_002,2024-03-30,1,71.04,71.04,In-store
TXN_002395,CUST_0317,PROD_EXH_020,2024-05-13,1,29.09,29.09,Online
TXN_002396,CUST_0753,PROD_MER_003,2024-08-13,1,33.9,33.9,Online
TXN_002397,CUST_0052,PROD_EXH_004,2024-10-25,1,20.12,20.12,In-store
TXN_002398,CUST_0400,PROD_LIM_016,2024-09-12,2,525.18,1050.36,Online
TXN_002399,CUST_0472,PROD_MER_012,2024-01-16,1,16.17,16.17,In-store
TXN_002400,CUST_0079,PROD_EXH_003,2024-10-27,1,41.78,41.78,Online
TXN_002401,CUST_0542,PROD_MER_050,2024-01-21,2,11.56,23.12,In-store
TXN_002402,CUST_0691,PROD_EXH_040,2024-05-11,2,35.24,70.48,In-store
TXN_002403,CUST_0061,PROD_MER_050,2024-04-05,1,11.56,11.56,In-store
TXN_002404,CUST_0080,PROD_ART_042,2024-03-17,1,56.53,56.53,In-store
TXN_002405,CUST_0119,PROD_EXH_016,2024-06-07,1,29.17,29.17,In-store
TXN_002406,CUST_0059,PROD_MER_036,2024-01-21,1,13.72,13.72,In-store
TXN_002407,CUST_0538,PROD_EXH_030,2024-12-16,1,33.51,33.51,In-store
TXN_002408,CUST_0673,PROD_MER_041,2024-02-06,1,21.03,21.03,In-store
TXN_002409,CUST_0225,PROD_MER_021,2024-09-16,1,15.18,15.18,Online
TXN_002410,CUST_0757,PROD_MER_002,2024-09-11,1,13.25,13.25,Online
TXN_002411,CUST_0657,PROD_MER_026,2024-12-27,1,10.99,10.99,In-store
TXN_002412,CUST_0250,PROD_MER_010,2024-09-30,2,21.95,43.9,In-store
TXN_002413,CUST_0610,PROD_EXH_020,2024-07-08,1,29.09,29.09,Online
TXN_002414,CUST_0800,PROD_LIM_045,2024-09-10,1,465.63,465.63,In-store
TXN_002415,CUST_0618,PROD_EXH_047,2024-02-28,2,18.43,36.86,Online
TXN_002416,CUST_0154,PROD_MER_015,2024-04-17,2,14.43,28.86,Online
TXN_002417,CUST_0761,PROD_MER_028,2024-08-22,1,13.31,13.31,In-store
TXN_002418,CUST_0595,PROD_MER_005,2024-04-21,1,34.87,34.87,In-store
TXN_002419,CUST_0616,PROD_EXH_001,2024-05-10,2,28.04,56.08,In-store
TXN_002420,CUST_0285,PROD_MER_043,2024-10-08,1,31.64,31.64,In-store
TXN_002421,CUST_0731,PROD_EXH_001,2024-11-09,2,28.04,56.08,Online
TXN_002422,CUST_0556,PROD_MER_002,2024-03-27,1,13.25,13.25,In-store
TXN_002423,CUST_0730,PROD_EXH_008,2024-10-05,1,18.95,18.95,In-store
TXN_002424,CUST_0216,PROD_ART_007,2024-10-24,2,41.72,83.44,In-store
TXN_002425,CUST_0235,PROD_ART_035,2024-02-27,1,73.25,73.25,In-store
TXN_002426,CUST_0340,PROD_MER_022,2024-11-20,2,28.36,56.72,In-store
TXN_002427,CUST_0717,PROD_LIM_009,2024-10-06,2,261.7,523.4,In-store
TXN_002428,CUST_0726,PROD_MER_001,2024-01-07,1,13.68,13.68,In-store
TXN_002429,CUST_0085,PROD_EXH_036,2024-04-16,2,19.96,39.92,In-store
TXN_002430,CUST_0549,PROD_EXH_016,2024-11-02,2,29.17,58.34,In-store
TXN_002431,CUST_0571,PROD_EXH_044,2024-04-19,1,16.53,16.53,In-store
TXN_002432,CUST_0097,PROD_ART_001,2024-12-30,1,72.07,72.07,In-store
TXN_002433,CUST_0249,PROD_EXH_010,2024-09-18,2,44.12,88.24,In-store
TXN_002434,CUST_0650,PROD_LIM_030,2024-04-19,1,167.82,167.82,In-store
TXN_002435,CUST_0594,PROD_EXH_032,2024-08-18,1,30.22,30.22,In-store
TXN_002436,CUST_0616,PROD_ART_009,2024-05-02,3,37.8,113.4,In-store
TXN_002437,CUST_0102,PROD_EXH_050,2024-06-26,1,32.89,32.89,In-store
TXN_002438,CUST_0066,PROD_ART_002,2024-09-07,2,71.04,142.08,Online
TXN_002439,CUST_0388,PROD_MER_010,2024-08-02,1,21.95,21.95,Online
TXN_002440,CUST_0683,PROD_EXH_001,2024-10-11,2,28.04,56.08,In-store
TXN_002441,CUST_0679,PROD_EXH_045,2024-12-03,1,16.79,16.79,Online
TXN_002442,CUST_0311,PROD_ART_023,2024-06-27,2,71.17,142.34,In-store
TXN_002443,CUST_0094,PROD_MER_033,2024-06-27,1,11.44,11.44,Online
TXN_002444,CUST_0356,PROD_ART_045,2024-05-13,2,31.32,62.64,Online
TXN_002445,CUST_0309,PROD_MER_031,2024-12-15,1,31.75,31.75,In-store
TXN_002446,CUST_0009,PROD_EXH_034,2024-01-02,2,36.07,72.14,Online
TXN_002447,CUST_0173,PROD_MER_050,2024-03-19,1,11.56,11.56,In-store
TXN_002448,CUST_0110,PROD_ART_043,2024-10-31,1,28.5,28.5,In-store
TXN_002449,CUST_0382,PROD_ART_011,2024-03-31,1,74.44,74.44,Online
TXN_002450,CUST_0204,PROD_MER_030,2024-10-30,1,18.84,18.84,Online
TXN_002451,CUST_0344,PROD_EXH_045,2024-05-01,2,16.79,33.58,In-store
TXN_002452,CUST_0553,PROD_MER_027,2024-10-05,2,27.77,55.54,In-store
TXN_002453,CUST_0716,PROD_MER_043,2024-06-20,1,31.64,31.64,In-store
TXN_002454,CUST_0611,PROD_MER_005,2024-10-02,2,34.87,69.74,In-store
TXN_002455,CUST_0711,PROD_MER_032,2024-01-19,1,28.65,28.65,Online
TXN_002456,CUST_0427,PROD_EXH_018,2024-03-16,1,23.3,23.3,Online
TXN_002457,CUST_0433,PROD_EXH_027,2024-12-30,3,21.56,64.68,In-store
TXN_002458,CUST_0013,PROD_EXH_050,2024-05-03,2,32.89,65.78,In-store
TXN_002459,CUST_0210,PROD_EXH_010,2024-03-16,1,44.12,44.12,Online
TXN_002460,CUST_0086,PROD_ART_037,2024-02-19,1,74.08,74.08,Online
TXN_002461,CUST_0380,PROD_LIM_019,2024-03-29,1,453.3,453.3,In-store
TXN_002462,CUST_0653,PROD_EXH_010,2024-12-27,1,44.12,44.12,In-store
TXN_002463,CUST_0677,PROD_EXH_039,2024-05-06,2,36.42,72.84,In-store
TXN_002464,CUST_0143,PROD_ART_034,2024-02-23,4,27.65,110.6,In-store
TXN_002465,CUST_0339,PROD_EXH_045,2024-12-11,1,16.79,16.79,In-store
TXN_002466,CUST_0336,PROD_ART_016,2024-03-17,1,78.72,78.72,In-store
TXN_002467,CUST_0283,PROD_EXH_025,2024-01-15,1,16.1,16.1,In-store
TXN_002468,CUST_0364,PROD_EXH_003,2024-01-11,2,41.78,83.56,In-store
TXN_002469,CUST_0228,PROD_MER_014,2024-03-05,1,30.67,30.67,In-store
TXN_002470,CUST_0323,PROD_MER_014,2024-03-18,1,30.67,30.67,Online
TXN_002471,CUST_0613,PROD_MER_022,2024-09-15,1,28.36,28.36,In-store
TXN_002472,CUST_0554,PROD_EXH_023,2024-10-01,1,15.17,15.17,In-store
TXN_002473,CUST_0748,PROD_MER_027,2024-02-01,1,27.77,27.77,In-store
TXN_002474,CUST_0530,PROD_ART_005,2024-04-02,2,36.85,73.7,In-store
TXN_002475,CUST_0207,PROD_ART_022,2024-12-01,1,66.47,66.47,In-store
TXN_002476,CUST_0749,PROD_ART_006,2024-10-04,4,36.7,146.8,In-store
TXN_002477,CUST_0430,PROD_MER_029,2024-06-21,1,32.74,32.74,In-store
TXN_002478,CUST_0337,PROD_EXH_004,2024-06-05,1,20.12,20.12,In-store
TXN_002479,CUST_0176,PROD_ART_025,2024-09-16,4,55.76,223.04,In-store
TXN_002480,CUST_0685,PROD_ART_010,2024-10-31,4,68.36,273.44,In-store
TXN_002481,CUST_0739,PROD_EXH_045,2024-02-17,2,16.79,33.58,In-store
TXN_002482,CUST_0114,PROD_EXH_009,2024-06-06,2,26.54,53.08,In-store
TXN_002483,CUST_0585,PROD_MER_017,2024-09-25,1,34.16,34.16,In-store
TXN_002484,CUST_0183,PROD_ART_023,2024-09-20,2,71.17,142.34,In-store
TXN_002485,CUST_0675,PROD_EXH_020,2024-10-30,1,29.09,29.09,In-store
TXN_002486,CUST_0758,PROD_EXH_002,2024-02-04,2,19.13,38.26,Online
TXN_002487,CUST_0046,PROD_MER_046,2024-09-29,2,30.16,60.32,In-store
TXN_002488,CUST_0599,PROD_MER_017,2024-03-02,1,34.16,34.16,Online
TXN_002489,CUST_0161,PROD_EXH_017,2024-09-22,2,42.22,84.44,Online
TXN_002490,CUST_0756,PROD_MER_019,2024-01-26,1,24.57,24.57,In-store
TXN_002491,CUST_0312,PROD_MER_021,2024-09-10,1,15.18,15.18,In-store
TXN_002492,CUST_0082,PROD_EXH_021,2024-04-10,2,23.42,46.84,Online
TXN_002493,CUST_0427,PROD_EXH_024,2024-03-28,3,16.48,49.44,In-store
TXN_002494,CUST_0011,PROD_EXH_005,2024-03-21,1,33.94,33.94,Online
TXN_002495,CUST_0304,PROD_MER_016,2024-05-03,2,18.56,37.12,In-store
TXN_002496,CUST_0175,PROD_EXH_014,2024-10-13,1,17.13,17.13,In-store
TXN_002497,CUST_0004,PROD_MER_002,2024-04-26,2,13.25,26.5,In-store
TXN_002498,CUST_0731,PROD_EXH_008,2024-11-28,1,18.95,18.95,In-store
TXN_002499,CUST_0447,PROD_ART_012,2024-08-20,2,61.89,123.78,Online
TXN_002500,CUST_0580,PROD_ART_004,2024-09-15,1,63.18,63.18,In-store
TXN_002501,CUST_0015,PROD_ART_004,2024-04-24,1,63.18,63.18,In-store
TXN_002502,CUST_0687,PROD_EXH_031,2024-06-04,2,30.95,61.9,In-store
TXN_002503,CUST_0494,PROD_ART_008,2024-02-16,1,66.76,66.76,In-store
TXN_002504,CUST_0059,PROD_ART_035,2024-01-25,1,73.25,73.25,Online
TXN_002505,CUST_0690,PROD_ART_019,2024-12-02,1,75.49,75.49,In-store
TXN_002506,CUST_0719,PROD_MER_049,2024-04-29,1,20.98,20.98,Online
TXN_002507,CUST_0391,PROD_ART_022,2024-10-11,1,66.47,66.47,In-store
TXN_002508,CUST_0348,PROD_EXH_003,2024-10-11,2,41.78,83.56,In-store
TXN_002509,CUST_0276,PROD_EXH_022,2024-04-07,1,32.73,32.73,In-store
TXN_002510,CUST_0430,PROD_MER_016,2024-10-20,2,18.56,37.12,In-store
TXN_002511,CUST_0669,PROD_MER_025,2024-08-01,1,28.27,28.27,Online
TXN_002512,CUST_0023,PROD_EXH_028,2024-05-17,2,42.95,85.9,In-store
TXN_002513,CUST_0647,PROD_EXH_006,2024-01-31,1,38.66,38.66,In-store
TXN_002514,CUST_0635,PROD_EXH_026,2024-10-22,1,28.89,28.89,In-store
TXN_002515,CUST_0049,PROD_EXH_027,2024-09-26,1,21.56,21.56,Online
TXN_002516,CUST_0068,PROD_ART_031,2024-10-18,2,41.57,83.14,In-store
TXN_002517,CUST_0022,PROD_ART_047,2024-09-25,1,72.77,72.77,In-store
TXN_002518,CUST_0084,PROD_ART_009,2024-04-17,1,37.8,37.8,Online
TXN_002519,CUST_0368,PROD_MER_036,2024-04-18,1,13.72,13.72,In-store
TXN_002520,CUST_0056,PROD_MER_039,2024-09-18,2,19.38,38.76,In-store
TXN_002521,CUST_0350,PROD_MER_047,2024-09-11,1,15.01,15.01,In-store
TXN_002522,CUST_0759,PROD_MER_008,2024-07-29,1,19.64,19.64,In-store
TXN_002523,CUST_0337,PROD_ART_004,2024-03-23,2,63.18,126.36,In-store
TXN_002524,CUST_0472,PROD_MER_017,2024-11-28,1,34.16,34.16,In-store
TXN_002525,CUST_0308,PROD_ART_027,2024-09-28,1,37.01,37.01,In-store
TXN_002526,CUST_0405,PROD_ART_020,2024-01-07,2,32.01,64.02,In-store
TXN_002527,CUST_0547,PROD_EXH_025,2024-12-30,3,16.1,48.3,Online
TXN_002528,CUST_0536,PROD_EXH_002,2024-05-30,2,19.13,38.26,In-store
TXN_002529,CUST_0287,PROD_MER_021,2024-07-27,2,15.18,30.36,In-store
TXN_002530,CUST_0589,PROD_EXH_043,2024-06-23,1,40.89,40.89,In-store
TXN_002531,CUST_0327,PROD_MER_020,2024-07-30,1,25.66,25.66,In-store
TXN_002532,CUST_0205,PROD_MER_027,2024-03-25,1,27.77,27.77,In-store
TXN_002533,CUST_0101,PROD_MER_015,2024-04-20,1,14.43,14.43,In-store
TXN_002534,CUST_0312,PROD_EXH_047,2024-08-06,2,18.43,36.86,In-store
TXN_002535,CUST_0178,PROD_LIM_041,2024-11-27,2,700.64,1401.28,Online
TXN_002536,CUST_0068,PROD_ART_012,2024-04-20,1,61.89,61.89,In-store
TXN_002537,CUST_0043,PROD_EXH_042,2024-04-03,4,39.64,158.56,In-store
TXN_002538,CUST_0498,PROD_EXH_028,2024-10-03,1,42.95,42.95,In-store
TXN_002539,CUST_0190,PROD_ART_026,2024-09-06,4,73.0,292.0,In-store
TXN_002540,CUST_0582,PROD_EXH_010,2024-06-26,1,44.12,44.12,Online
TXN_002541,CUST_0767,PROD_ART_043,2024-04-18,1,28.5,28.5,In-store
TXN_002542,CUST_0495,PROD_ART_048,2024-05-08,1,77.57,77.57,In-store
TXN_002543,CUST_0221,PROD_MER_008,2024-12-15,1,19.64,19.64,In-store
TXN_002544,CUST_0466,PROD_MER_002,2024-09-08,1,13.25,13.25,In-store
TXN_002545,CUST_0038,PROD_ART_040,2024-05-10,1,48.61,48.61,In-store
TXN_002546,CUST_0796,PROD_MER_040,2024-10-21,1,15.08,15.08,In-store
TXN_002547,CUST_0353,PROD_ART_035,2024-11-12,3,73.25,219.75,In-store
TXN_002548,CUST_0073,PROD_EXH_025,2024-09-30,1,16.1,16.1,In-store
TXN_002549,CUST_0411,PROD_EXH_014,2024-05-03,1,17.13,17.13,In-store
TXN_002550,CUST_0216,PROD_EXH_025,2024-03-31,2,16.1,32.2,Online
TXN_002551,CUST_0582,PROD_EXH_045,2024-11-04,1,16.79,16.79,Online
TXN_002552,CUST_0579,PROD_MER_029,2024-01-30,1,32.74,32.74,In-store
TXN_002553,CUST_0384,PROD_MER_020,2024-06-26,1,25.66,25.66,Online
TXN_002554,CUST_0060,PROD_EXH_001,2024-07-18,1,28.04,28.04,In-store
TXN_002555,CUST_0502,PROD_EXH_032,2024-10-10,1,30.22,30.22,Online
TXN_002556,CUST_0620,PROD_MER_003,2024-02-03,1,33.9,33.9,In-store
TXN_002557,CUST_0755,PROD_EXH_043,2024-10-22,1,40.89,40.89,Online
TXN_002558,CUST_0735,PROD_ART_043,2024-10-21,2,28.5,57.0,Online
TXN_002559,CUST_0279,PROD_MER_046,2024-10-21,1,30.16,30.16,Online
TXN_002560,CUST_0710,PROD_EXH_005,2024-10-14,1,33.94,33.94,In-store
TXN_002561,CUST_0442,PROD_EXH_025,2024-04-12,1,16.1,16.1,In-store
TXN_002562,CUST_0097,PROD_LIM_001,2024-04-04,2,638.27,1276.54,In-store
TXN_002563,CUST_0190,PROD_EXH_013,2024-02-21,1,23.07,23.07,Online
TXN_002564,CUST_0692,PROD_EXH_041,2024-04-10,1,39.71,39.71,In-store
TXN_002565,CUST_0495,PROD_MER_006,2024-04-01,1,34.6,34.6,In-store
TXN_002566,CUST_0368,PROD_MER_036,2024-09-07,1,13.72,13.72,In-store
TXN_002567,CUST_0053,PROD_MER_041,2024-02-02,2,21.03,42.06,Online
TXN_002568,CUST_0480,PROD_MER_020,2024-08-10,1,25.66,25.66,In-store
TXN_002569,CUST_0424,PROD_EXH_015,2024-11-03,2,15.09,30.18,In-store
TXN_002570,CUST_0033,PROD_ART_049,2024-10-20,2,53.46,106.92,In-store
TXN_002571,CUST_0488,PROD_MER_045,2024-04-03,2,30.69,61.38,Online
TXN_002572,CUST_0679,PROD_EXH_049,2024-04-01,1,26.07,26.07,In-store
TXN_002573,CUST_0489,PROD_MER_029,2024-01-31,1,32.74,32.74,Online
TXN_002574,CUST_0417,PROD_ART_036,2024-10-13,1,61.73,61.73,Online
TXN_002575,CUST_0492,PROD_MER_041,2024-06-04,1,21.03,21.03,In-store
TXN_002576,CUST_0374,PROD_MER_010,2024-08-26,1,21.95,21.95,In-store
TXN_002577,CUST_0317,PROD_MER_038,2024-08-10,1,31.59,31.59,In-store
TXN_002578,CUST_0101,PROD_MER_017,2024-09-27,1,34.16,34.16,In-store
TXN_002579,CUST_0593,PROD_ART_041,2024-08-18,1,79.75,79.75,In-store
TXN_002580,CUST_0110,PROD_ART_047,2024-09-07,2,72.77,145.54,Online
TXN_002581,CUST_0724,PROD_MER_017,2024-02-21,1,34.16,34.16,In-store
TXN_002582,CUST_0781,PROD_LIM_017,2024-06-04,1,741.59,741.59,Online
TXN_002583,CUST_0398,PROD_EXH_001,2024-03-19,2,28.04,56.08,Online
TXN_002584,CUST_0694,PROD_EXH_017,2024-10-25,1,42.22,42.22,In-store
TXN_002585,CUST_0513,PROD_EXH_030,2024-01-14,1,33.51,33.51,In-store
TXN_002586,CUST_0003,PROD_MER_018,2024-12-11,1,18.68,18.68,Online
TXN_002587,CUST_0303,PROD_EXH_007,2024-06-05,1,22.12,22.12,In-store
TXN_002588,CUST_0148,PROD_MER_023,2024-05-12,1,25.59,25.59,In-store
TXN_002589,CUST_0797,PROD_EXH_038,2024-04-18,2,41.47,82.94,In-store
TXN_002590,CUST_0181,PROD_ART_019,2024-03-19,1,75.49,75.49,In-store
TXN_002591,CUST_0514,PROD_MER_017,2024-09-14,1,34.16,34.16,In-store
TXN_002592,CUST_0074,PROD_ART_041,2024-08-24,1,79.75,79.75,In-store
TXN_002593,CUST_0209,PROD_ART_026,2024-08-24,2,73.0,146.0,In-store
TXN_002594,CUST_0637,PROD_LIM_029,2024-11-10,1,528.43,528.43,In-store
TXN_002595,CUST_0115,PROD_ART_031,2024-04-16,1,41.57,41.57,In-store
TXN_002596,CUST_0378,PROD_MER_020,2024-10-26,1,25.66,25.66,Online
TXN_002597,CUST_0796,PROD_MER_033,2024-09-18,2,11.44,22.88,In-store
TXN_002598,CUST_0379,PROD_MER_006,2024-06-29,1,34.6,34.6,In-store
TXN_002599,CUST_0566,PROD_EXH_015,2024-11-06,2,15.09,30.18,In-store
TXN_002600,CUST_0540,PROD_ART_038,2024-09-01,1,54.22,54.22,Online
TXN_002601,CUST_0225,PROD_MER_042,2024-10-04,1,22.78,22.78,In-store
TXN_002602,CUST_0457,PROD_EXH_007,2024-09-15,1,22.12,22.12,In-store
TXN_002603,CUST_0709,PROD_LIM_050,2024-10-13,1,165.18,165.18,Online
TXN_002604,CUST_0171,PROD_ART_008,2024-01-22,2,66.76,133.52,Online
TXN_002605,CUST_0330,PROD_LIM_024,2024-09-26,1,710.13,710.13,In-store
TXN_002606,CUST_0455,PROD_EXH_040,2024-06-07,2,35.24,70.48,In-store
TXN_002607,CUST_0073,PROD_EXH_050,2024-11-19,1,32.89,32.89,In-store
TXN_002608,CUST_0263,PROD_EXH_046,2024-04-08,1,41.15,41.15,Online
TXN_002609,CUST_0570,PROD_EXH_040,2024-03-22,1,35.24,35.24,In-store
TXN_002610,CUST_0647,PROD_EXH_023,2024-04-11,2,15.17,30.34,In-store
TXN_002611,CUST_0017,PROD_EXH_009,2024-03-16,4,26.54,106.16,In-store
TXN_002612,CUST_0197,PROD_LIM_048,2024-10-29,2,175.35,350.7,Online
TXN_002613,CUST_0512,PROD_EXH_002,2024-02-27,2,19.13,38.26,In-store
TXN_002614,CUST_0443,PROD_ART_027,2024-07-29,2,37.01,74.02,Online
TXN_002615,CUST_0348,PROD_MER_003,2024-10-06,2,33.9,67.8,In-store
TXN_002616,CUST_0461,PROD_EXH_009,2024-03-10,1,26.54,26.54,In-store
TXN_002617,CUST_0439,PROD_EXH_006,2024-07-16,1,38.66,38.66,In-store
TXN_002618,CUST_0281,PROD_ART_029,2024-01-12,1,39.48,39.48,In-store
TXN_002619,CUST_0636,PROD_ART_022,2024-07-26,2,66.47,132.94,In-store
TXN_002620,CUST_0505,PROD_ART_010,2024-05-18,1,68.36,68.36,In-store
TXN_002621,CUST_0493,PROD_LIM_024,2024-09-20,1,710.13,710.13,In-store
TXN_002622,CUST_0328,PROD_LIM_026,2024-09-08,2,684.57,1369.14,In-store
TXN_002623,CUST_0429,PROD_ART_004,2024-03-25,2,63.18,126.36,In-store
TXN_002624,CUST_0630,PROD_EXH_024,2024-11-05,2,16.48,32.96,In-store
TXN_002625,CUST_0688,PROD_MER_007,2024-05-08,1,25.17,25.17,Online
TXN_002626,CUST_0501,PROD_MER_001,2024-10-03,1,13.68,13.68,In-store
TXN_002627,CUST_0377,PROD_ART_023,2024-09-30,1,71.17,71.17,Online
TXN_002628,CUST_0327,PROD_EXH_042,2024-05-09,1,39.64,39.64,In-store
TXN_002629,CUST_0120,PROD_LIM_006,2024-01-29,2,539.15,1078.3,In-store
TXN_002630,CUST_0467,PROD_MER_014,2024-09-21,2,30.67,61.34,In-store
TXN_002631,CUST_0603,PROD_MER_043,2024-10-24,2,31.64,63.28,Online
TXN_002632,CUST_0108,PROD_MER_013,2024-04-27,1,21.01,21.01,In-store
TXN_002633,CUST_0069,PROD_ART_013,2024-10-22,1,34.3,34.3,In-store
TXN_002634,CUST_0074,PROD_ART_043,2024-06-18,3,28.5,85.5,In-store
TXN_002635,CUST_0104,PROD_EXH_003,2024-03-17,2,41.78,83.56,In-store
